epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
28,0.49556848406791687,0.8373032808303833,0.0002500000118743628,0.3685826063156128,0.9727767705917358,0.6374123096466064,0.930443525314331,0.9811941385269165,0.3155559301376343,0.9351851940155029,0.9237805008888245
29,0.53125,0.8816424608230591,0.0002500000118743628,0.3154030442237854,1.0,0.739130437374115,0.9294354915618896,0.9811204671859741,0.3159089982509613,0.9341563582420349,0.922764241695404
30,0.486705482006073,0.8424376249313354,0.0001250000059371814,0.3640862703323364,0.9757553935050964,0.6367930173873901,0.9380040168762207,0.9830443263053894,0.3070233166217804,0.936170220375061,0.9390243887901306
31,0.65625,0.9710144996643066,0.0001250000059371814,0.39202022552490234,1.0,0.8260869383811951,0.9369959831237793,0.9829035401344299,0.30769070982933044,0.9369277954101562,0.9359756112098694
32,0.4861990511417389,0.8362425565719604,0.0001250000059371814,0.35829588770866394,0.9814577102661133,0.6284236311912537,0.930443525314331,0.9825076460838318,0.30973896384239197,0.940625011920929,0.917682945728302
33,0.53125,0.7896825075149536,0.0001250000059371814,0.3470817804336548,0.875,0.3888888955116272,0.9299395084381104,0.9824588298797607,0.3100031614303589,0.9396461844444275,0.917682945728302
34,0.49590614438056946,0.8460884094238281,0.0001250000059371814,0.35361388325691223,0.9797979593276978,0.6439070701599121,0.9309476017951965,0.9813395142555237,0.3116818964481354,0.9425287246704102,0.9166666865348816
35,0.40625,0.7583333849906921,0.0001250000059371814,0.3246155083179474,0.9230769276618958,0.6000000238418579,0.9314516186714172,0.9813795685768127,0.3121643662452698,0.9435146450996399,0.9166666865348816
36,0.49573731422424316,0.84787917137146,6.25000029685907e-05,0.3530595004558563,0.979353666305542,0.6465568542480469,0.9299395084381104,0.9821193814277649,0.31156349182128906,0.9480381608009338,0.9085366129875183
37,0.40625,0.7630208730697632,6.25000029685907e-05,0.35589712858200073,0.8421052694320679,0.6666666865348816,0.928931474685669,0.9822251200675964,0.31168025732040405,0.9488818049430847,0.9054877758026123
38,0.5017303824424744,0.8517788052558899,6.25000029685907e-05,0.3519076406955719,0.9820176362991333,0.6484978199005127,0.9359878897666931,0.9824700355529785,0.30517610907554626,0.9412976503372192,0.9288617968559265
39,0.53125,0.9104166030883789,6.25000029685907e-05,0.31695857644081116,1.0,0.550000011920929,0.9359878897666931,0.9824792146682739,0.30512523651123047,0.9412976503372192,0.9288617968559265
